machine,modele,quantification,prompt,classe,n_caracteres,max_tokens,run,tokens,duree_s,energie_kWh,joules,joules_pmic,joules_pmic_cpu,w_moyen_pmic
Pi5,SmolLM2-1.7B,Q8_0,"Categorize the following text into one of the genres: Comedy, Thriller, Romance, or Drama.
Two kids from very different backgrounds meet in summer camp and form an unlikely friendship.",long,184,64,2,0,1.32,4.11011843196021e-06,14.8,7.2,5.2,6.3
Pi5,SmolLM2-1.7B,Q8_0,"Categorize the following text into one of the genres: Comedy, Thriller, Romance, or Drama.
Two kids from very different backgrounds meet in summer camp and form an unlikely friendship.",long,184,64,3,0,1.31,4.015559363368876e-06,14.5,7.7,5.9,6.7
Pi5,SmolLM2-1.7B,Q8_0,"Label the following news article as either ""Political"" or ""Entertainment""
Ansel Elgort and Gabrielle Union have both been cast in a new romantic summer movie to be released in 2022.",long,181,64,1,0,1.44,6.335352876514122e-06,22.8,9.4,7.0,6.81
Pi5,SmolLM2-1.7B,Q8_0,"Label the following news article as either ""Political"" or ""Entertainment""
Ansel Elgort and Gabrielle Union have both been cast in a new romantic summer movie to be released in 2022.",long,181,64,2,0,1.46,6.659634857103822e-06,24.0,8.9,6.5,6.47
Pi5,SmolLM2-1.7B,Q8_0,"Label the following news article as either ""Political"" or ""Entertainment""
Ansel Elgort and Gabrielle Union have both been cast in a new romantic summer movie to be released in 2022.",long,181,64,3,0,1.47,6.812217650212791e-06,24.5,8.9,6.5,6.5
Pi5,SmolLM2-1.7B,Q8_0,"Identify the sentence in the given paragraph that contains all the given words.
Words: happiness, life, strive 
Paragraph:
Living your best life means striving for happiness in all aspects of life. Happiness can be found in the small daily moments, but also through being content with what you have. You don’t need to struggle to be content. You just need to shift how you look at life in order to see the beauty that already exists.",long,433,64,1,0,2.7,1.41775349824522e-05,51.0,15.8,11.2,6.26
Pi5,SmolLM2-1.7B,Q8_0,"Identify the sentence in the given paragraph that contains all the given words.
Words: happiness, life, strive 
Paragraph:
Living your best life means striving for happiness in all aspects of life. Happiness can be found in the small daily moments, but also through being content with what you have. You don’t need to struggle to be content. You just need to shift how you look at life in order to see the beauty that already exists.",long,433,64,2,0,2.7,1.386613437326798e-05,49.9,16.6,12.2,6.59
Pi5,SmolLM2-1.7B,Q8_0,"Identify the sentence in the given paragraph that contains all the given words.
Words: happiness, life, strive 
Paragraph:
Living your best life means striving for happiness in all aspects of life. Happiness can be found in the small daily moments, but also through being content with what you have. You don’t need to struggle to be content. You just need to shift how you look at life in order to see the beauty that already exists.",long,433,64,3,0,2.7,1.4107260424096153e-05,50.8,17.6,13.0,6.96
Pi5,SmolLM2-1.7B,Q8_0,"Frame a one-sentence hypothesis given the following information.
The goal of the study is to analyze the impact of online learning platforms on student performance.",long,164,64,1,0,1.01,2.566714225539068e-06,9.2,6.1,4.6,6.64
Pi5,SmolLM2-1.7B,Q8_0,"Frame a one-sentence hypothesis given the following information.
The goal of the study is to analyze the impact of online learning platforms on student performance.",long,164,64,2,0,1.01,2.575050557603488e-06,9.3,5.2,3.6,5.65
Pi5,SmolLM2-1.7B,Q8_0,"Frame a one-sentence hypothesis given the following information.
The goal of the study is to analyze the impact of online learning platforms on student performance.",long,164,64,3,0,1.02,2.5894916244003608e-06,9.3,5.5,4.1,6.02
Pi5,SmolLM2-1.7B,Q8_0,"Identify if the given sentence is a rhetorical question or not. Output 1 for rhetorical question, and 0 for not.
Are you out of your mind?",long,138,64,1,0,1.04,2.615802535337081e-06,9.4,7.2,5.6,7.09
Pi5,SmolLM2-1.7B,Q8_0,"Identify if the given sentence is a rhetorical question or not. Output 1 for rhetorical question, and 0 for not.
Are you out of your mind?",long,138,64,2,0,1.04,2.605866640849199e-06,9.4,6.0,4.4,6.61
Pi5,SmolLM2-1.7B,Q8_0,"Identify if the given sentence is a rhetorical question or not. Output 1 for rhetorical question, and 0 for not.
Are you out of your mind?",long,138,64,3,0,1.04,2.6061915310537358e-06,9.4,6.0,4.4,6.51
Pi5,SmolLM2-1.7B,Q8_0,"Create a short news article summarizing the following information.
A new report from the World Health Organization suggests that mental health in adolescents is declining due to increased social media and technology use.",long,220,64,1,0,1.05,2.6255128778866577e-06,9.5,6.3,4.7,6.83
Pi5,SmolLM2-1.7B,Q8_0,"Create a short news article summarizing the following information.
A new report from the World Health Organization suggests that mental health in adolescents is declining due to increased social media and technology use.",long,220,64,2,0,1.06,2.640203953371541e-06,9.5,5.6,4.2,6.14
Pi5,SmolLM2-1.7B,Q8_0,"Create a short news article summarizing the following information.
A new report from the World Health Organization suggests that mental health in adolescents is declining due to increased social media and technology use.",long,220,64,3,0,1.07,2.6629765654169394e-06,9.6,6.2,4.7,6.78
Pi5,SmolLM2-1.7B,Q8_0,Does cognitive empathy exist?,court,29,256,1,0,0.29,1.653806512499816e-06,6.0,1.4,1.0,6.14
Pi5,SmolLM2-1.7B,Q8_0,Does cognitive empathy exist?,court,29,256,2,0,0.3,1.6631529976676675e-06,6.0,1.3,0.9,5.56
Pi5,SmolLM2-1.7B,Q8_0,Does cognitive empathy exist?,court,29,256,3,0,0.29,1.6499331737574554e-06,5.9,1.5,1.0,6.24
Pi5,SmolLM2-1.7B,Q8_0,Generate a movie review,court,23,256,1,29,4.74,9.964360858082756e-06,35.9,22.3,14.2,4.94
Pi5,SmolLM2-1.7B,Q8_0,Generate a movie review,court,23,256,2,29,4.77,9.953086323441364e-06,35.8,24.4,15.8,5.14
Pi5,SmolLM2-1.7B,Q8_0,Generate a movie review,court,23,256,3,29,4.77,1.0006065722027825e-05,36.0,24.6,15.9,5.19
Pi5,SmolLM2-1.7B,Q8_0,Identify popular dishes in Mexico.,court,34,256,1,0,0.37,1.7586750075011473e-06,6.3,1.5,1.0,6.42
Pi5,SmolLM2-1.7B,Q8_0,Identify popular dishes in Mexico.,court,34,256,2,0,0.39,1.7814023554957218e-06,6.4,1.2,0.8,5.1
Pi5,SmolLM2-1.7B,Q8_0,Identify popular dishes in Mexico.,court,34,256,3,0,0.44,1.8408207253332877e-06,6.6,1.2,0.7,3.74
Pi5,SmolLM2-1.7B,Q8_0,What is unique about a hyperbole?,court,33,256,1,0,0.4,1.7866546353135746e-06,6.4,1.4,1.0,6.29
Pi5,SmolLM2-1.7B,Q8_0,What is unique about a hyperbole?,court,33,256,2,0,0.39,1.781794999555738e-06,6.4,1.5,1.0,6.37
Pi5,SmolLM2-1.7B,Q8_0,What is unique about a hyperbole?,court,33,256,3,0,0.39,1.7720522138704612e-06,6.4,1.5,1.0,6.26
Pi5,SmolLM2-1.7B,Q8_0,Write an emergency response plan,court,32,256,1,5,1.09,2.6758949045749137e-06,9.6,4.7,3.0,5.15
Pi5,SmolLM2-1.7B,Q8_0,Write an emergency response plan,court,32,256,2,5,1.09,2.6735302012399573e-06,9.6,5.0,3.4,5.53
Pi5,SmolLM2-1.7B,Q8_0,Write an emergency response plan,court,32,256,3,5,1.09,2.677890163784653e-06,9.6,4.9,3.3,5.41
Pi5,SmolLM2-1.7B,Q8_0,Generate a quiz about physics.,court,30,256,1,0,0.38,1.7643152805645285e-06,6.4,1.2,0.8,5.32
Pi5,SmolLM2-1.7B,Q8_0,Generate a quiz about physics.,court,30,256,2,0,0.38,1.7678759841646752e-06,6.4,1.6,1.2,7.2
Pi5,SmolLM2-1.7B,Q8_0,Generate a quiz about physics.,court,30,256,3,0,0.39,1.7732846892488725e-06,6.4,1.3,0.9,5.74
Pi5,SmolLM2-1.7B,Q8_0,Develop a metaphor for hope.,court,28,256,1,0,0.39,1.776420834721446e-06,6.4,1.5,1.1,6.46
Pi5,SmolLM2-1.7B,Q8_0,Develop a metaphor for hope.,court,28,256,2,0,0.37,1.7540203114462607e-06,6.3,1.6,1.1,6.82
Pi5,SmolLM2-1.7B,Q8_0,Develop a metaphor for hope.,court,28,256,3,0,0.39,1.7736371476845737e-06,6.4,1.2,0.8,5.12
Pi5,SmolLM2-1.7B,Q8_0,"Summarize the poem ""Beat! Beat! Drums!""",court,39,256,1,4,1.3,3.0910203359765963e-06,11.1,6.5,4.4,5.71
Pi5,SmolLM2-1.7B,Q8_0,"Summarize the poem ""Beat! Beat! Drums!""",court,39,256,2,4,1.24,2.9362650177286218e-06,10.6,6.3,4.3,5.47
Pi5,SmolLM2-1.7B,Q8_0,"Summarize the poem ""Beat! Beat! Drums!""",court,39,256,3,4,1.23,2.9164541074445187e-06,10.5,6.0,4.0,5.27
Pi5,SmolLM2-1.7B,Q8_0,Describe the primary colors.,court,28,256,1,0,0.29,1.650421153000328e-06,5.9,1.1,0.7,5.0
Pi5,SmolLM2-1.7B,Q8_0,Describe the primary colors.,court,28,256,2,0,0.29,1.6566277593341915e-06,6.0,1.1,0.7,4.85
Pi5,SmolLM2-1.7B,Q8_0,Describe the primary colors.,court,28,256,3,0,0.37,1.762872183945787e-06,6.3,1.4,1.0,6.16
Pi5,SmolLM2-1.7B,Q8_0,Name two first aid treatments for a cut.,court,40,256,1,0,0.38,1.7627304731019658e-06,6.3,1.4,1.0,6.04
Pi5,SmolLM2-1.7B,Q8_0,Name two first aid treatments for a cut.,court,40,256,2,0,0.4,1.7912344692765854e-06,6.4,1.2,0.8,5.19
Pi5,SmolLM2-1.7B,Q8_0,Name two first aid treatments for a cut.,court,40,256,3,0,0.4,1.7881189110007149e-06,6.4,1.4,1.0,6.19
Pi5,SmolLM2-1.7B,Q8_0,Write one sentence about handwashing.,court,37,256,1,0,0.48,1.8985516108176531e-06,6.8,2.5,1.7,5.38
Pi5,SmolLM2-1.7B,Q8_0,Write one sentence about handwashing.,court,37,256,2,0,0.48,1.8990292860039399e-06,6.8,2.7,1.9,5.91
Pi5,SmolLM2-1.7B,Q8_0,Write one sentence about handwashing.,court,37,256,3,0,0.49,1.9088568606100834e-06,6.9,2.4,1.6,5.22
Pi5,SmolLM2-1.7B,Q8_0,Who is Samantha Andrews?,court,24,256,1,0,0.29,1.6507614563334856e-06,5.9,1.2,0.8,5.32
Pi5,SmolLM2-1.7B,Q8_0,Who is Samantha Andrews?,court,24,256,2,0,0.28,1.6361718053725837e-06,5.9,1.2,0.8,5.41
Pi5,SmolLM2-1.7B,Q8_0,Who is Samantha Andrews?,court,24,256,3,0,0.3,1.6639918495012456e-06,6.0,1.5,1.1,6.54
Pi5,SmolLM2-1.7B,Q8_0,What year did WW2 start?,court,24,256,1,0,0.49,1.8998054553321707e-06,6.8,2.5,1.7,5.43
Pi5,SmolLM2-1.7B,Q8_0,What year did WW2 start?,court,24,256,2,0,0.48,1.8976742066951297e-06,6.8,2.6,1.8,5.69
Pi5,SmolLM2-1.7B,Q8_0,What year did WW2 start?,court,24,256,3,0,0.49,1.9064368756656526e-06,6.9,2.7,2.0,5.88
Pi5,SmolLM2-1.7B,Q8_0,Give 10 features of the sun.,court,28,256,1,0,0.4,1.7907935803902246e-06,6.4,1.3,0.9,5.85
Pi5,SmolLM2-1.7B,Q8_0,Give 10 features of the sun.,court,28,256,2,0,0.38,1.7670250707791033e-06,6.4,1.6,1.1,6.81
Pi5,SmolLM2-1.7B,Q8_0,Give 10 features of the sun.,court,28,256,3,0,0.4,1.7921956133902008e-06,6.5,1.1,0.7,4.64
Pi5,SmolLM2-1.7B,Q8_0,Write a mock newspaper headline.,court,32,256,1,0,0.39,1.7717662768893407e-06,6.4,1.6,1.2,6.92
Pi5,SmolLM2-1.7B,Q8_0,Write a mock newspaper headline.,court,32,256,2,0,0.38,1.7661614374954905e-06,6.4,1.3,0.8,5.39
Pi5,SmolLM2-1.7B,Q8_0,Write a mock newspaper headline.,court,32,256,3,0,0.38,1.7678551193677309e-06,6.4,1.5,1.0,6.37
Pi5,SmolLM2-1.7B,Q8_0,Create a data visualization of the latest COVID-19 cases in the US.,moyen,67,256,1,0,0.53,1.9567757095452698e-06,7.0,3.1,2.3,6.69
Pi5,SmolLM2-1.7B,Q8_0,Create a data visualization of the latest COVID-19 cases in the US.,moyen,67,256,2,0,0.52,1.942826450498918e-06,7.0,2.7,1.9,5.98
Pi5,SmolLM2-1.7B,Q8_0,Create a data visualization of the latest COVID-19 cases in the US.,moyen,67,256,3,0,0.53,1.9545113093873727e-06,7.0,2.7,1.9,5.96
Pi5,SmolLM2-1.7B,Q8_0,"Calculate the price after discount.
Regular price: $100, Discount: 15%",moyen,70,256,1,109,17.91,3.367146287335065e-05,121.2,94.6,62.4,5.35
Pi5,SmolLM2-1.7B,Q8_0,"Calculate the price after discount.
Regular price: $100, Discount: 15%",moyen,70,256,2,109,17.91,3.354761174992779e-05,120.8,94.7,62.9,5.36
Pi5,SmolLM2-1.7B,Q8_0,"Calculate the price after discount.
Regular price: $100, Discount: 15%",moyen,70,256,3,109,17.98,3.386557633797462e-05,121.9,96.1,63.8,5.39
Pi5,SmolLM2-1.7B,Q8_0,"Parse the given sentence grammatically.
The small jar sat on the shelf.",moyen,71,256,1,0,0.54,1.9730260677221547e-06,7.1,2.7,1.9,5.94
Pi5,SmolLM2-1.7B,Q8_0,"Parse the given sentence grammatically.
The small jar sat on the shelf.",moyen,71,256,2,0,0.52,1.9435155968891804e-06,7.0,3.2,2.3,6.86
Pi5,SmolLM2-1.7B,Q8_0,"Parse the given sentence grammatically.
The small jar sat on the shelf.",moyen,71,256,3,0,0.52,1.9483373941676392e-06,7.0,3.2,2.3,6.93
Pi5,SmolLM2-1.7B,Q8_0,"Rewrite the given program in Java.
a = 4
b = 5
c = a + b
print(c)",moyen,65,256,1,0,1.01,2.575664992063753e-06,9.3,6.5,4.9,7.14
Pi5,SmolLM2-1.7B,Q8_0,"Rewrite the given program in Java.
a = 4
b = 5
c = a + b
print(c)",moyen,65,256,2,0,1.04,2.6066241830544506e-06,9.4,6.0,4.5,6.62
Pi5,SmolLM2-1.7B,Q8_0,"Rewrite the given program in Java.
a = 4
b = 5
c = a + b
print(c)",moyen,65,256,3,0,1.04,2.6142527829600108e-06,9.4,6.6,4.9,6.47
Pi5,SmolLM2-1.7B,Q8_0,"Based on the input, provide the correct spelling of the word.
ambigious",moyen,71,256,1,1,0.69,2.1648727444874412e-06,7.8,2.6,1.8,5.61
Pi5,SmolLM2-1.7B,Q8_0,"Based on the input, provide the correct spelling of the word.
ambigious",moyen,71,256,2,1,0.69,2.1597120036260203e-06,7.8,2.9,2.1,6.35
Pi5,SmolLM2-1.7B,Q8_0,"Based on the input, provide the correct spelling of the word.
ambigious",moyen,71,256,3,1,0.68,2.1461061614444487e-06,7.7,2.6,1.8,5.63
Pi5,SmolLM2-1.7B,Q8_0,Construct a query that returns information about the Eiffel Tower.,moyen,66,256,1,0,0.45,1.8522005844984556e-06,6.7,1.0,0.7,4.5
Pi5,SmolLM2-1.7B,Q8_0,Construct a query that returns information about the Eiffel Tower.,moyen,66,256,2,0,0.41,1.8092435217635193e-06,6.5,1.6,1.2,6.93
Pi5,SmolLM2-1.7B,Q8_0,Construct a query that returns information about the Eiffel Tower.,moyen,66,256,3,0,0.43,1.8242669878641579e-06,6.6,1.4,1.0,6.25
Pi5,SmolLM2-1.7B,Q8_0,"Create a set from the given input and find its size.
[1, 2, 3, 2, 4, 2]",moyen,71,256,1,256,41.46,7.673450370927294e-05,276.2,221.7,147.1,5.37
Pi5,SmolLM2-1.7B,Q8_0,"Create a set from the given input and find its size.
[1, 2, 3, 2, 4, 2]",moyen,71,256,2,256,41.62,7.774389792338077e-05,279.9,220.6,145.4,5.33
Pi5,SmolLM2-1.7B,Q8_0,"Create a set from the given input and find its size.
[1, 2, 3, 2, 4, 2]",moyen,71,256,3,256,41.41,7.595031937420406e-05,273.4,220.7,145.8,5.36
Pi5,SmolLM2-1.7B,Q8_0,"What are the different types of characters in the given play?
Macbeth",moyen,69,256,1,5,1.47,3.70689662397353e-06,13.3,7.9,5.5,5.75
Pi5,SmolLM2-1.7B,Q8_0,"What are the different types of characters in the given play?
Macbeth",moyen,69,256,2,5,1.46,3.7099673665092443e-06,13.4,7.9,5.5,5.78
Pi5,SmolLM2-1.7B,Q8_0,"What are the different types of characters in the given play?
Macbeth",moyen,69,256,3,5,1.5,3.716361233286784e-06,13.4,7.5,5.2,5.47
Pi5,SmolLM2-1.7B,Q8_0,"Find the x-intercept of the line given by the equation.
y = 4x + 10",moyen,67,256,1,0,0.89,2.417297695667306e-06,8.7,4.9,3.5,6.12
Pi5,SmolLM2-1.7B,Q8_0,"Find the x-intercept of the line given by the equation.
y = 4x + 10",moyen,67,256,2,0,0.89,2.42307954213874e-06,8.7,3.8,2.6,5.58
Pi5,SmolLM2-1.7B,Q8_0,"Find the x-intercept of the line given by the equation.
y = 4x + 10",moyen,67,256,3,0,0.89,2.4216859802465887e-06,8.7,4.9,3.7,7.13
Pi5,SmolLM2-1.7B,Q8_0,"Identify the most suitable adverb for the following sentence
She works",moyen,70,256,1,2,0.73,2.2115591901114455e-06,8.0,3.6,2.5,5.31
Pi5,SmolLM2-1.7B,Q8_0,"Identify the most suitable adverb for the following sentence
She works",moyen,70,256,2,2,0.73,2.209070523921352e-06,8.0,4.2,3.1,6.21
Pi5,SmolLM2-1.7B,Q8_0,"Identify the most suitable adverb for the following sentence
She works",moyen,70,256,3,2,0.73,2.2118849195725832e-06,8.0,3.8,2.6,5.56
Pi5,SmolLM2-1.7B,Q8_0,"Generate a sentence using the words ""caffeine"", ""hunter"", and ""monday"".",moyen,71,256,1,0,0.79,2.282925302335166e-06,8.2,4.3,3.0,6.3
Pi5,SmolLM2-1.7B,Q8_0,"Generate a sentence using the words ""caffeine"", ""hunter"", and ""monday"".",moyen,71,256,2,0,0.78,2.2702898130067173e-06,8.2,3.9,2.7,5.73
Pi5,SmolLM2-1.7B,Q8_0,"Generate a sentence using the words ""caffeine"", ""hunter"", and ""monday"".",moyen,71,256,3,0,0.79,2.2907671362791007e-06,8.2,3.8,2.6,5.55
Pi5,SmolLM2-1.7B,Q8_0,"Sort the given words from most to least serious
Sneeze, trip, shout",moyen,67,256,1,10,2.17,4.6742877063837105e-06,16.8,12.0,8.2,5.61
Pi5,SmolLM2-1.7B,Q8_0,"Sort the given words from most to least serious
Sneeze, trip, shout",moyen,67,256,2,10,2.18,4.688768697789494e-06,16.9,10.8,7.3,5.3
Pi5,SmolLM2-1.7B,Q8_0,"Sort the given words from most to least serious
Sneeze, trip, shout",moyen,67,256,3,10,2.18,4.706628298990737e-06,16.9,10.4,6.7,5.07
Pi5,SmolLM2-1.7B,Q8_0,Come up with at least 5 ways to use deep learning in healthcare.,moyen,64,256,1,0,0.69,2.156513356594368e-06,7.8,2.8,1.9,6.0
Pi5,SmolLM2-1.7B,Q8_0,Come up with at least 5 ways to use deep learning in healthcare.,moyen,64,256,2,0,0.67,2.141433975861998e-06,7.7,2.7,1.9,5.86
Pi5,SmolLM2-1.7B,Q8_0,Come up with at least 5 ways to use deep learning in healthcare.,moyen,64,256,3,0,0.68,2.142372563429061e-06,7.7,2.7,1.9,5.89
Pi5,SmolLM2-1.7B,Q8_0,Describe the concept of artificial intelligence in your own words.,moyen,66,256,1,0,0.58,2.0213715942642886e-06,7.3,2.6,1.8,5.74
Pi5,SmolLM2-1.7B,Q8_0,Describe the concept of artificial intelligence in your own words.,moyen,66,256,2,0,0.57,2.013766747494074e-06,7.2,3.0,2.2,6.46
Pi5,SmolLM2-1.7B,Q8_0,Describe the concept of artificial intelligence in your own words.,moyen,66,256,3,0,0.56,1.9990304278765535e-06,7.2,2.6,1.8,5.73
Pi5,SmolLM2-1.7B,Q8_0,Follow the given example and create a poem about a passionate sunset.,moyen,69,256,1,0,0.53,1.951947025619722e-06,7.0,2.7,1.9,5.85
Pi5,SmolLM2-1.7B,Q8_0,Follow the given example and create a poem about a passionate sunset.,moyen,69,256,2,0,0.51,1.9360213327691403e-06,7.0,2.7,1.8,5.82
Pi5,SmolLM2-1.7B,Q8_0,Follow the given example and create a poem about a passionate sunset.,moyen,69,256,3,0,0.5,1.919634698790293e-06,6.9,2.7,1.9,5.91
Pi5,SmolLM2-1.7B,Q8_0,"Create three subheadings that could be used to divide the news article.
Tesla announced plans to develop a new battery technology that will increase the range of electric vehicles.",long,180,256,1,256,41.49,7.624743465272826e-05,274.5,220.6,145.6,5.33
Pi5,SmolLM2-1.7B,Q8_0,"Create three subheadings that could be used to divide the news article.
Tesla announced plans to develop a new battery technology that will increase the range of electric vehicles.",long,180,256,2,256,41.26,7.5436990283643e-05,271.6,221.9,147.1,5.4
Pi5,SmolLM2-1.7B,Q8_0,"Create three subheadings that could be used to divide the news article.
Tesla announced plans to develop a new battery technology that will increase the range of electric vehicles.",long,180,256,3,256,41.49,7.62644644883085e-05,274.6,220.7,145.9,5.34
Pi5,SmolLM2-1.7B,Q8_0,"Given a string word and a dictionary of words, determine whether the word is a valid word.
String word: ""hello""
Dictionary of words: { ""hi"", ""bye"", ""hello"", ""world"" }",long,166,256,1,256,41.86,7.997000772275201e-05,287.9,223.1,147.8,5.34
Pi5,SmolLM2-1.7B,Q8_0,"Given a string word and a dictionary of words, determine whether the word is a valid word.
String word: ""hello""
Dictionary of words: { ""hi"", ""bye"", ""hello"", ""world"" }",long,166,256,2,256,41.78,7.889211969369573e-05,284.0,223.7,148.2,5.37
Pi5,SmolLM2-1.7B,Q8_0,"Given a string word and a dictionary of words, determine whether the word is a valid word.
String word: ""hello""
Dictionary of words: { ""hi"", ""bye"", ""hello"", ""world"" }",long,166,256,3,256,41.79,7.880241654034667e-05,283.7,222.9,147.7,5.35
Pi5,SmolLM2-1.7B,Q8_0,"Given the following conditions, formulate a hypothesis.
Temperature, humidity, and precipitation levels are higher during the summer than the winter.",long,149,256,1,0,0.9,2.4306538333122252e-06,8.8,4.2,3.0,6.17
Pi5,SmolLM2-1.7B,Q8_0,"Given the following conditions, formulate a hypothesis.
Temperature, humidity, and precipitation levels are higher during the summer than the winter.",long,149,256,2,0,0.9,2.435518281717431e-06,8.8,4.1,2.9,6.02
